ZONE I=5, J=5
0.3125 0.5 3.00493 0.14112 -0.299534 
0.375 0.5 5.711 0.14112 -0.628174 
0.4375 0.5 8.14718 0.14112 -0.869507 
0.5 0.5 10.3135 0.14112 -0.989992 
0.25 0.625 1.98638 -0.571561 0.0707372 
0.3125 0.625 2.82877 -0.571561 -0.299534 
0.375 0.625 3.96532 -0.571561 -0.628174 
0.4375 0.625 5.39601 -0.571561 -0.869507 
0.5 0.625 7.12086 -0.571561 -0.989992 
0.25 0.75 2.38508 -0.97753 0.0707372 
0.3125 0.75 2.26809 -0.97753 -0.299534 
0.375 0.75 2.56195 -0.97753 -0.628174 
0.4375 0.75 3.26667 -0.97753 -0.869507 
0.5 0.75 4.38225 -0.97753 -0.989992 
0.25 0.875 1.22511 -0.858934 0.0707372 
0.3125 0.875 1.32288 -0.858934 -0.299534 
0.375 0.875 1.50089 -0.858934 -0.628174 
0.4375 0.875 1.75914 -0.858934 -0.869507 
0.5 0.875 2.09763 -0.858934 -0.989992 
0.25 1 -1.49355 -0.279415 0.0707372 
0.3125 1 -0.00685669 -0.279415 -0.299534 
0.375 1 0.782135 -0.279415 -0.628174 
0.4375 1 0.873423 -0.279415 -0.869507 
0.5 1 0.267006 -0.279415 -0.989992 
ZONE I=5, J=5
0.5 0.5 10.3135 0.14112 -0.989992 
0.5625 0.5 9.53886 0.14112 -0.972884 
0.625 0.5 8.26486 0.14112 -0.820559 
0.6875 0.5 6.4915 0.14112 -0.55419 
0.75 0.5 4.21877 0.14112 -0.210796 
0.5 0.625 7.12086 -0.571561 -0.989992 
0.5625 0.625 8.30875 -0.571561 -0.972884 
0.625 0.625 8.51512 -0.571561 -0.820559 
0.6875 0.625 7.73999 -0.571561 -0.55419 
0.75 0.625 5.98335 -0.571561 -0.210796 
0.5 0.75 4.38225 -0.97753 -0.989992 
0.5625 0.75 6.40116 -0.97753 -0.972884 
0.625 0.75 7.59658 -0.97753 -0.820559 
0.6875 0.75 7.9685 -0.97753 -0.55419 
0.75 0.75 7.51693 -0.97753 -0.210796 
0.5 0.875 2.09763 -0.858934 -0.989992 
0.5625 0.875 3.8161 -0.858934 -0.972884 
0.625 0.875 5.50924 -0.858934 -0.820559 
0.6875 0.875 7.17704 -0.858934 -0.55419 
0.75 0.875 8.8195 -0.858934 -0.210796 
0.5 1 0.267006 -0.279415 -0.989992 
0.5625 1 0.553573 -0.279415 -0.972884 
0.625 1 2.2531 -0.279415 -0.820559 
0.6875 1 5.3656 -0.279415 -0.55419 
0.75 1 9.89105 -0.279415 -0.210796 
ZONE I=5, J=5
0.75 0.5 4.21877 0.14112 -0.210796 
0.8125 0.5 6.2103 0.14112 0.161895 
0.875 0.5 7.59185 0.14112 0.512085 
0.9375 0.5 8.36343 0.14112 0.791104 
1 0.5 8.52504 0.14112 0.96017 
0.75 0.625 5.98335 -0.571561 -0.210796 
0.8125 0.625 6.03272 -0.571561 0.161895 
0.875 0.625 6.14085 -0.571561 0.512085 
0.9375 0.625 6.30772 -0.571561 0.791104 
1 0.625 6.53335 -0.571561 0.96017 
0.75 0.75 7.51693 -0.97753 -0.210796 
0.8125 0.75 6.84084 -0.97753 0.161895 
0.875 0.75 6.31647 -0.97753 0.512085 
0.9375 0.75 5.94383 -0.97753 0.791104 
1 0.75 5.7229 -0.97753 0.96017 
0.75 0.875 8.8195 -0.858934 -0.210796 
0.8125 0.875 8.63464 -0.858934 0.161895 
0.875 0.875 8.11872 -0.858934 0.512085 
0.9375 0.875 7.27174 -0.858934 0.791104 
1 0.875 6.0937 -0.858934 0.96017 
0.75 1 9.89105 -0.279415 -0.210796 
0.8125 1 11.4141 -0.279415 0.161895 
0.875 1 11.5476 -0.279415 0.512085 
0.9375 1 10.2915 -0.279415 0.791104 
1 1 7.64574 -0.279415 0.96017 
ZONE I=5, J=5
0 1 1 -0.279415 1 
0.0625 1 2.60201 -0.279415 0.930508 
0.125 1 2.72041 -0.279415 0.731689 
0.1875 1 1.35523 -0.279415 0.431177 
0.25 1 -1.49355 -0.279415 0.0707372 
0 1.125 1 0.450044 1 
0.0625 1.125 1.63945 0.450044 0.930508 
0.125 1.125 1.65233 0.450044 0.731689 
0.1875 1.125 1.03864 0.450044 0.431177 
0.25 1.125 -0.20161 0.450044 0.0707372 
0 1.25 1 0.938 1 
0.0625 1.25 1.17007 0.938 0.930508 
0.125 1.25 1.21132 0.938 0.731689 
0.1875 1.25 1.12376 0.938 0.431177 
0.25 1.25 0.907396 0.938 0.0707372 
0 1.375 1 0.922604 1 
0.0625 1.375 1.19387 0.922604 0.930508 
0.125 1.375 1.3974 0.922604 0.731689 
0.1875 1.375 1.6106 0.922604 0.431177 
0.25 1.375 1.83347 0.922604 0.0707372 
0 1.5 1 0.412118 1 
0.0625 1.5 1.71084 0.412118 0.930508 
0.125 1.5 2.21056 0.412118 0.731689 
0.1875 1.5 2.49914 0.412118 0.431177 
0.25 1.5 2.5766 0.412118 0.0707372 
ZONE I=5, J=5
0.25 1 -1.49355 -0.279415 0.0707372 
0.3125 1 -0.00685669 -0.279415 -0.299534 
0.375 1 0.782135 -0.279415 -0.628174 
0.4375 1 0.873423 -0.279415 -0.869507 
0.5 1 0.267006 -0.279415 -0.989992 
0.25 1.125 -0.20161 0.450044 0.0707372 
0.3125 1.125 0.701414 0.450044 -0.299534 
0.375 1.125 1.22179 0.450044 -0.628174 
0.4375 1.125 1.35951 0.450044 -0.869507 
0.5 1.125 1.11458 0.450044 -0.989992 
0.25 1.25 0.907396 0.938 0.0707372 
0.3125 1.25 1.24451 0.938 -0.299534 
0.375 1.25 1.39683 0.938 -0.628174 
0.4375 1.25 1.36436 0.938 -0.869507 
0.5 1.25 1.14709 0.938 -0.989992 
0.25 1.375 1.83347 0.922604 0.0707372 
0.3125 1.375 1.62243 0.922604 -0.299534 
0.375 1.375 1.30726 0.922604 -0.628174 
0.4375 1.375 0.887966 0.922604 -0.869507 
0.5 1.375 0.364537 0.922604 -0.989992 
0.25 1.5 2.5766 0.412118 0.0707372 
0.3125 1.5 1.83518 0.412118 -0.299534 
0.375 1.5 0.953087 0.412118 -0.628174 
0.4375 1.5 -0.069667 0.412118 -0.869507 
0.5 1.5 -1.23309 0.412118 -0.989992 
ZONE I=5, J=5
0.5 1 0.267006 -0.279415 -0.989992 
0.5625 1 0.553573 -0.279415 -0.972884 
0.625 1 2.2531 -0.279415 -0.820559 
0.6875 1 5.3656 -0.279415 -0.55419 
0.75 1 9.89105 -0.279415 -0.210796 
0.5 1.125 1.11458 0.450044 -0.989992 
0.5625 1.125 1.29261 0.450044 -0.972884 
0.625 1.125 1.58156 0.450044 -0.820559 
0.6875 1.125 1.98145 0.450044 -0.55419 
0.75 1.125 2.49227 0.450044 -0.210796 
0.5 1.25 1.14709 0.938 -0.989992 
0.5625 1.25 0.928456 0.938 -0.972884 
0.625 1.25 0.327165 0.938 -0.820559 
0.6875 1.25 -0.656779 0.938 -0.55419 
0.75 1.25 -2.02338 0.938 -0.210796 
0.5 1.375 0.364537 0.922604 -0.989992 
0.5625 1.375 -0.538878 0.922604 -0.972884 
0.625 1.375 -1.51009 0.922604 -0.820559 
0.6875 1.375 -2.5491 0.922604 -0.55419 
0.75 1.375 -3.6559 0.922604 -0.210796 
0.5 1.5 -1.23309 0.412118 -0.989992 
0.5625 1.5 -3.1094 0.412118 -0.972884 
0.625 1.5 -3.9302 0.412118 -0.820559 
0.6875 1.5 -3.6955 0.412118 -0.55419 
0.75 1.5 -2.40529 0.412118 -0.210796 
ZONE I=5, J=5
0.75 1 9.89105 -0.279415 -0.210796 
0.8125 1 11.4141 -0.279415 0.161895 
0.875 1 11.5476 -0.279415 0.512085 
0.9375 1 10.2915 -0.279415 0.791104 
1 1 7.64574 -0.279415 0.96017 
0.75 1.125 2.49227 0.450044 -0.210796 
0.8125 1.125 3.76729 0.450044 0.161895 
0.875 1.125 4.73135 0.450044 0.512085 
0.9375 1.125 5.38447 0.450044 0.791104 
1 1.125 5.72664 0.450044 0.96017 
0.75 1.25 -2.02338 0.938 -0.210796 
0.8125 1.25 -1.18794 0.938 0.161895 
0.875 1.25 -0.0145719 0.938 0.512085 
0.9375 1.25 1.49673 0.938 0.791104 
1 1.25 3.34597 0.938 0.96017 
0.75 1.375 -3.6559 0.922604 -0.210796 
0.8125 1.375 -3.45155 0.922604 0.161895 
0.875 1.375 -2.69016 0.922604 0.512085 
0.9375 1.375 -1.37175 0.922604 0.791104 
1 1.375 0.503707 0.922604 0.96017 
0.75 1.5 -2.40529 0.412118 -0.210796 
0.8125 1.5 -3.02353 0.412118 0.161895 
0.875 1.5 -3.29542 0.412118 0.512085 
0.9375 1.5 -3.22096 0.412118 0.791104 
1 1.5 -2.80014 0.412118 0.96017 
ZONE I=5, J=5
0 1.5 1 0.412118 1 
0.0625 1.5 1.71084 0.412118 0.930508 
0.125 1.5 2.21056 0.412118 0.731689 
0.1875 1.5 2.49914 0.412118 0.431177 
0.25 1.5 2.5766 0.412118 0.0707372 
0 1.625 1 -0.319519 1 
0.0625 1.625 0.612527 -0.319519 0.930508 
0.125 1.625 0.483829 -0.319519 0.731689 
0.1875 1.625 0.613907 -0.319519 0.431177 
0.25 1.625 1.00276 -0.319519 0.0707372 
0 1.75 1 -0.879696 1 
0.0625 1.75 0.127947 -0.879696 0.930508 
0.125 1.75 -0.293507 -0.879696 0.731689 
0.1875 1.75 -0.264363 -0.879696 0.431177 
0.25 1.75 0.21538 -0.879696 0.0707372 
0 1.875 1 -0.967808 1 
0.0625 1.875 0.257105 -0.967808 0.930508 
0.125 1.875 -0.12145 -0.967808 0.731689 
0.1875 1.875 -0.135665 -0.967808 0.431177 
0.25 1.875 0.21446 -0.967808 0.0707372 
0 2 1 -0.536573 1 
0.0625 2 1 -0.536573 0.930508 
0.125 2 1 -0.536573 0.731689 
0.1875 2 1 -0.536573 0.431177 
0.25 2 1 -0.536573 0.0707372 
ZONE I=5, J=5
0.25 1.5 2.5766 0.412118 0.0707372 
0.3125 1.5 1.83518 0.412118 -0.299534 
0.375 1.5 0.953087 0.412118 -0.628174 
0.4375 1.5 -0.069667 0.412118 -0.869507 
0.5 1.5 -1.23309 0.412118 -0.989992 
0.25 1.625 1.00276 -0.319519 0.0707372 
0.3125 1.625 0.339977 -0.319519 -0.299534 
0.375 1.625 -0.184577 -0.319519 -0.628174 
0.4375 1.625 -0.570901 -0.319519 -0.869507 
0.5 1.625 -0.818997 -0.319519 -0.989992 
0.25 1.75 0.21538 -0.879696 0.0707372 
0.3125 1.75 -0.297618 -0.879696 -0.299534 
0.375 1.75 -0.555979 -0.879696 -0.628174 
0.4375 1.75 -0.559702 -0.879696 -0.869507 
0.5 1.75 -0.308787 -0.879696 -0.989992 
0.25 1.875 0.21446 -0.967808 0.0707372 
0.3125 1.875 -0.0776108 -0.967808 -0.299534 
0.375 1.875 -0.16112 -0.967808 -0.628174 
0.4375 1.875 -0.0360679 -0.967808 -0.869507 
0.5 1.875 0.297546 -0.967808 -0.989992 
0.25 2 1 -0.536573 0.0707372 
0.3125 2 1 -0.536573 -0.299534 
0.375 2 1 -0.536573 -0.628174 
0.4375 2 1 -0.536573 -0.869507 
0.5 2 1 -0.536573 -0.989992 
ZONE I=5, J=5
0.5 1.5 -1.23309 0.412118 -0.989992 
0.5625 1.5 -3.1094 0.412118 -0.972884 
0.625 1.5 -3.9302 0.412118 -0.820559 
0.6875 1.5 -3.6955 0.412118 -0.55419 
0.75 1.5 -2.40529 0.412118 -0.210796 
0.5 1.625 -0.818997 -0.319519 -0.989992 
0.5625 1.625 -2.41918 -0.319519 -0.972884 
0.625 1.625 -3.40465 -0.319519 -0.820559 
0.6875 1.625 -3.7754 -0.319519 -0.55419 
0.75 1.625 -3.53145 -0.319519 -0.210796 
0.5 1.75 -0.308787 -0.879696 -0.989992 
0.5625 1.75 -1.5042 -0.879696 -0.972884 
0.625 1.75 -2.40776 -0.879696 -0.820559 
0.6875 1.75 -3.01946 -0.879696 -0.55419 
0.75 1.75 -3.33929 -0.879696 -0.210796 
0.5 1.875 0.297546 -0.967808 -0.989992 
0.5625 1.875 -0.364478 -0.967808 -0.972884 
0.625 1.875 -0.939544 -0.967808 -0.820559 
0.6875 1.875 -1.42765 -0.967808 -0.55419 
0.75 1.875 -1.82881 -0.967808 -0.210796 
0.5 2 1 -0.536573 -0.989992 
0.5625 2 1 -0.536573 -0.972884 
0.625 2 1 -0.536573 -0.820559 
0.6875 2 1 -0.536573 -0.55419 
0.75 2 1 -0.536573 -0.210796 
ZONE I=5, J=5
0.75 1.5 -2.40529 0.412118 -0.210796 
0.8125 1.5 -3.02353 0.412118 0.161895 
0.875 1.5 -3.29542 0.412118 0.512085 
0.9375 1.5 -3.22096 0.412118 0.791104 
1 1.5 -2.80014 0.412118 0.96017 
0.75 1.625 -3.53145 -0.319519 -0.210796 
0.8125 1.625 -3.85922 -0.319519 0.161895 
0.875 1.625 -3.8272 -0.319519 0.512085 
0.9375 1.625 -3.43538 -0.319519 0.791104 
1 1.625 -2.68378 -0.319519 0.96017 
0.75 1.75 -3.33929 -0.879696 -0.210796 
0.8125 1.75 -3.46719 -0.879696 0.161895 
0.875 1.75 -3.28855 -0.879696 0.512085 
0.9375 1.75 -2.80336 -0.879696 0.791104 
1 1.75 -2.01163 -0.879696 0.96017 
0.75 1.875 -1.82881 -0.967808 -0.210796 
0.8125 1.875 -1.84745 -0.967808 0.161895 
0.875 1.875 -1.67949 -0.967808 0.512085 
0.9375 1.875 -1.3249 -0.967808 0.791104 
1 1.875 -0.783708 -0.967808 0.96017 
0.75 2 1 -0.536573 -0.210796 
0.8125 2 1 -0.536573 0.161895 
0.875 2 1 -0.536573 0.512085 
0.9375 2 1 -0.536573 0.791104 
1 2 1 -0.536573 0.96017 
0
