0.232937 0.869333 0.031411 0.117228 -0.031411 -0.117228
0.187121 0.880333 0.0252328 0.118711 -0.0252328 -0.118711
0.140791 0.88892 0.0189853 0.119869 -0.0189853 -0.119869
0.0940756 0.89507 0.0126859 0.120698 -0.0126859 -0.120698
0.0471024 0.898767 0.00635164 0.121197 -0.00635164 -0.121197
-1.89721e-10 -0.925 -2.45519e-11 -0.119705 2.45519e-11 0.119705
0.0484108 -0.923732 0.00626488 -0.119541 -0.00626488 0.119541
0.0966888 -0.919933 0.0125126 -0.119049 -0.0125126 0.119049
0.144702 -0.913612 0.018726 -0.118231 -0.018726 0.118231
0.192318 -0.904787 0.0248881 -0.117089 -0.0248881 0.117089
0.239408 -0.893481 0.030982 -0.115626 -0.030982 0.115626
0.285841 -0.879727 0.0369909 -0.113846 -0.0369909 0.113846
0.33149 -0.863562 0.0428985 -0.111754 -0.0428985 0.111754
0.376231 -0.84503 0.0486885 -0.109356 -0.0486885 0.109356
0.419941 -0.824181 0.054345 -0.106658 -0.054345 0.106658
0.4625 -0.801073 0.0598526 -0.103668 -0.0598526 0.103668
0.503791 -0.77577 0.0651961 -0.100393 -0.0651961 0.100393
0.543701 -0.748341 0.0703609 -0.0968435 -0.0703609 0.0968435
0.582121 -0.71886 0.0753329 -0.0930284 -0.0753329 0.0930284
0.618946 -0.687409 0.0800984 -0.0889583 -0.0800984 0.0889583
0.654074 -0.654074 0.0846443 -0.0846443 -0.0846443 0.0846443
0.687409 -0.618946 0.0889583 -0.0800984 -0.0889583 0.0800984
0.71886 -0.582121 0.0930284 -0.0753329 -0.0930284 0.0753329
0.748341 -0.543701 0.0968435 -0.0703609 -0.0968435 0.0703609
0.77577 -0.503791 0.100393 -0.0651961 -0.100393 0.0651961
0.801074 -0.4625 0.103668 -0.0598526 -0.103668 0.0598526
0.824181 -0.419941 0.106658 -0.054345 -0.106658 0.054345
0.84503 -0.376231 0.109356 -0.0486885 -0.109356 0.0486885
0.863562 -0.33149 0.111754 -0.0428985 -0.111754 0.0428985
0.879727 -0.285841 0.113846 -0.0369909 -0.113846 0.0369909
0.893481 -0.239408 0.115626 -0.030982 -0.115626 0.030982
0.904787 -0.192318 0.117089 -0.0248881 -0.117089 0.0248881
0.913612 -0.144702 0.118231 -0.018726 -0.118231 0.018726
0.919933 -0.0966888 0.119049 -0.0125126 -0.119049 0.0125126
0.923732 -0.0484108 0.119541 -0.00626488 -0.119541 0.00626488
0.925 4.58800e-09 0.119705 5.93737e-10 -0.119705 -5.93737e-10
0.923732 0.0484108 0.119541 0.00626488 -0.119541 -0.00626488
0.919933 0.0966888 0.119049 0.0125126 -0.119049 -0.0125126
0.913612 0.144702 0.118231 0.018726 -0.118231 -0.018726
0.904787 0.192318 0.117089 0.0248881 -0.117089 -0.0248881
0.893481 0.239408 0.115626 0.030982 -0.115626 -0.030982
0.879727 0.285841 0.113846 0.0369909 -0.113846 -0.0369909
0.863562 0.33149 0.111754 0.0428985 -0.111754 -0.0428985
0.84503 0.376231 0.109356 0.0486885 -0.109356 -0.0486885
0.824181 0.419941 0.106658 0.054345 -0.106658 -0.054345
0.801073 0.4625 0.103668 0.0598526 -0.103668 -0.0598526
0.77577 0.503791 0.100393 0.0651961 -0.100393 -0.0651961
0.748341 0.543701 0.0968435 0.0703609 -0.0968435 -0.0703609
0.71886 0.582121 0.0930284 0.0753329 -0.0930284 -0.0753329
0.687409 0.618946 0.0889583 0.0800984 -0.0889583 -0.0800984
0.654074 0.654074 0.0846443 0.0846443 -0.0846443 -0.0846443
0.618946 0.687409 0.0800984 0.0889583 -0.0800984 -0.0889583
0.582121 0.71886 0.0753329 0.0930284 -0.0753329 -0.0930284
0.543701 0.748341 0.0703609 0.0968435 -0.0703609 -0.0968435
0.503791 0.77577 0.0651961 0.100393 -0.0651961 -0.100393
0.4625 0.801074 0.0598526 0.103668 -0.0598526 -0.103668
0.419941 0.824181 0.054345 0.106658 -0.054345 -0.106658
0.376231 0.84503 0.0486885 0.109356 -0.0486885 -0.109356
0.33149 0.863562 0.0428985 0.111754 -0.0428985 -0.111754
0.285841 0.879727 0.0369909 0.113846 -0.0369909 -0.113846
0.239408 0.893481 0.030982 0.115626 -0.030982 -0.115626
0.192318 0.904787 0.0248881 0.117089 -0.0248881 -0.117089
0.144702 0.913612 0.018726 0.118231 -0.018726 -0.118231
0.0966888 0.919933 0.0125126 0.119049 -0.0125126 -0.119049
0.0484108 0.923732 0.00626488 0.119541 -0.00626488 -0.119541
-1.94848e-10 -0.95 -2.41262e-11 -0.11763 2.41262e-11 0.11763
0.0497192 -0.948698 0.00615626 -0.117468 -0.00615626 0.117468
0.099302 -0.944796 0.0122957 -0.116985 -0.0122957 0.116985
0.148613 -0.938304 0.0184013 -0.116181 -0.0184013 0.116181
0.197516 -0.92924 0.0244566 -0.115059 -0.0244566 0.115059
0.245878 -0.91763 0.0304448 -0.113622 -0.0304448 0.113622
0.293566 -0.903504 0.0363496 -0.111872 -0.0363496 0.111872
0.34045 -0.886901 0.0421547 -0.109817 -0.0421547 0.109817
0.3864 -0.867868 0.0478443 -0.10746 -0.0478443 0.10746
0.431291 -0.846456 0.0534028 -0.104809 -0.0534028 0.104809
0.475 -0.822724 0.0588148 -0.10187 -0.0588148 0.10187
0.517407 -0.796737 0.0640657 -0.0986526 -0.0640657 0.0986526
0.558396 -0.768566 0.069141 -0.0951644 -0.069141 0.0951644
0.597854 -0.738289 0.0740268 -0.0914154 -0.0740268 0.0914154
0.635674 -0.705988 0.0787096 -0.0874159 -0.0787096 0.0874159
0.671751 -0.671751 0.0831768 -0.0831768 -0.0831768 0.0831768
0.705988 -0.635674 0.0874159 -0.0787096 -0.0874159 0.0787096
0.738289 -0.597854 0.0914154 -0.0740268 -0.0914154 0.0740268
0.768566 -0.558396 0.0951644 -0.069141 -0.0951644 0.069141
0.796737 -0.517407 0.0986526 -0.0640657 -0.0986526 0.0640657
0.822724 -0.475 0.10187 -0.0588148 -0.10187 0.0588148
0.846456 -0.431291 0.104809 -0.0534028 -0.104809 0.0534028
0.867868 -0.3864 0.10746 -0.0478443 -0.10746 0.0478443
0.886901 -0.34045 0.109817 -0.0421547 -0.109817 0.0421547
0.903504 -0.293566 0.111872 -0.0363496 -0.111872 0.0363496
0.91763 -0.245878 0.113622 -0.0304448 -0.113622 0.0304448
0.92924 -0.197516 0.115059 -0.0244566 -0.115059 0.0244566
0.938304 -0.148613 0.116181 -0.0184013 -0.116181 0.0184013
0.944796 -0.099302 0.116985 -0.0122957 -0.116985 0.0122957
0.948698 -0.0497192 0.117468 -0.00615626 -0.117468 0.00615626
0.95 4.71200e-09 0.11763 5.83443e-10 -0.11763 -5.83443e-10
0.948698 0.0497192 0.117468 0.00615626 -0.117468 -0.00615626
0.944796 0.099302 0.116985 0.0122957 -0.116985 -0.0122957
0.938304 0.148613 0.116181 0.0184013 -0.116181 -0.0184013
0.92924 0.197516 0.115059 0.0244566 -0.115059 -0.0244566
0.91763 0.245878 0.113622 0.0304448 -0.113622 -0.0304448
0.903504 0.293566 0.111872 0.0363496 -0.111872 -0.0363496
0.886901 0.34045 0.109817 0.0421547 -0.109817 -0.0421547
0.867868 0.3864 0.10746 0.0478443 -0.10746 -0.0478443
0.846456 0.431291 0.104809 0.0534028 -0.104809 -0.0534028
0.822724 0.475 0.10187 0.0588148 -0.10187 -0.0588148
0.796737 0.517407 0.0986526 0.0640657 -0.0986526 -0.0640657
0.768566 0.558396 0.0951644 0.069141 -0.0951644 -0.069141
0.738289 0.597854 0.0914154 0.0740268 -0.0914154 -0.0740268
0.705988 0.635674 0.0874159 0.0787096 -0.0874159 -0.0787096
0.671751 0.671751 0.0831768 0.0831768 -0.0831768 -0.0831768
0.635674 0.705988 0.0787096 0.0874159 -0.0787096 -0.0874159
0.597854 0.738289 0.0740268 0.0914154 -0.0740268 -0.0914154
0.558396 0.768566 0.069141 0.0951644 -0.069141 -0.0951644
0.517407 0.796737 0.0640657 0.0986526 -0.0640657 -0.0986526
0.475 0.822724 0.0588148 0.10187 -0.0588148 -0.10187
0.431291 0.846456 0.0534028 0.104809 -0.0534028 -0.104809
0.3864 0.867868 0.0478443 0.10746 -0.0478443 -0.10746
0.34045 0.886901 0.0421547 0.109817 -0.0421547 -0.109817
0.293566 0.903504 0.0363496 0.111872 -0.0363496 -0.111872
0.245878 0.91763 0.0304448 0.113622 -0.0304448 -0.113622
0.197516 0.92924 0.0244566 0.115059 -0.0244566 -0.115059
0.148613 0.938304 0.0184013 0.116181 -0.0184013 -0.116181
0.099302 0.944796 0.0122957 0.116985 -0.0122957 -0.116985
0.0497191 0.948698 0.00615626 0.117468 -0.00615626 -0.117468
-1.99976e-10 -0.975 -2.36176e-11 -0.11515 2.36176e-11 0.11515
0.0510276 -0.973664 0.00602647 -0.114992 -0.00602647 0.114992
0.101915 -0.969659 0.0120364 -0.114519 -0.0120364 0.114519
0.152524 -0.962996 0.0180134 -0.113732 -0.0180134 0.113732
0.202714 -0.953694 0.023941 -0.112633 -0.023941 0.112633
0.252349 -0.941778 0.0298029 -0.111226 -0.0298029 0.111226
0.301292 -0.92728 0.0355832 -0.109514 -0.0355832 0.109514
0.349409 -0.910241 0.041266 -0.107501 -0.041266 0.107501
0.396568 -0.890707 0.0468356 -0.105194 -0.0468356 0.105194
0.442641 -0.868731 0.0522769 -0.102599 -0.0522769 0.102599
0.4875 -0.844375 0.0575748 -0.0997226 -0.0575748 0.0997226
0.531023 -0.817704 0.062715 -0.0965727 -0.062715 0.0965727
0.573091 -0.788792 0.0676833 -0.0931581 -0.0676833 0.0931581
0.613587 -0.757717 0.072466 -0.0894881 -0.072466 0.0894881
0.652402 -0.724566 0.0770502 -0.0855729 -0.0770502 0.0855729
0.689429 -0.689429 0.0814231 -0.0814231 -0.0814231 0.0814231
0.724566 -0.652402 0.0855729 -0.0770502 -0.0855729 0.0770502
0.757717 -0.613587 0.0894881 -0.072466 -0.0894881 0.072466
0.788792 -0.573091 0.0931581 -0.0676833 -0.0931581 0.0676833
0.817704 -0.531023 0.0965727 -0.062715 -0.0965727 0.062715
0.844375 -0.4875 0.0997226 -0.0575748 -0.0997226 0.0575748
0.868731 -0.442641 0.102599 -0.0522769 -0.102599 0.0522769
0.890707 -0.396568 0.105194 -0.0468356 -0.105194 0.0468356
0.910241 -0.349409 0.107501 -0.041266 -0.107501 0.041266
0.92728 -0.301292 0.109514 -0.0355832 -0.109514 0.0355832
0.941778 -0.252349 0.111226 -0.0298029 -0.111226 0.0298029
0.953694 -0.202714 0.112633 -0.023941 -0.112633 0.023941
0.962996 -0.152524 0.113732 -0.0180134 -0.113732 0.0180134
0.969659 -0.101915 0.114519 -0.0120364 -0.114519 0.0120364
0.973664 -0.0510276 0.114992 -0.00602647 -0.114992 0.00602647
0.975 4.83600e-09 0.11515 5.71142e-10 -0.11515 -5.71142e-10
0.973664 0.0510276 0.114992 0.00602647 -0.114992 -0.00602647
0.969659 0.101915 0.114519 0.0120364 -0.114519 -0.0120364
0.962996 0.152524 0.113732 0.0180134 -0.113732 -0.0180134
0.953694 0.202714 0.112633 0.023941 -0.112633 -0.023941
0.941778 0.252349 0.111226 0.0298029 -0.111226 -0.0298029
0.92728 0.301292 0.109514 0.0355832 -0.109514 -0.0355832
0.910241 0.349409 0.107501 0.041266 -0.107501 -0.041266
0.890707 0.396568 0.105194 0.0468356 -0.105194 -0.0468356
0.868731 0.442641 0.102599 0.0522769 -0.102599 -0.0522769
0.844375 0.4875 0.0997226 0.0575748 -0.0997226 -0.0575748
0.817704 0.531023 0.0965727 0.062715 -0.0965727 -0.062715
0.788792 0.573091 0.0931581 0.0676833 -0.0931581 -0.0676833
0.757717 0.613587 0.0894881 0.072466 -0.0894881 -0.072466
0.724566 0.652402 0.0855729 0.0770502 -0.0855729 -0.0770502
0.689429 0.689429 0.0814231 0.0814231 -0.0814231 -0.0814231
0.652402 0.724566 0.0770502 0.0855729 -0.0770502 -0.0855729
0.613587 0.757717 0.072466 0.0894881 -0.072466 -0.0894881
0.573091 0.788792 0.0676833 0.0931581 -0.0676833 -0.0931581
0.531023 0.817704 0.062715 0.0965727 -0.062715 -0.0965727
0.4875 0.844375 0.0575748 0.0997226 -0.0575748 -0.0997226
0.442641 0.868731 0.0522769 0.102599 -0.0522769 -0.102599
0.396568 0.890707 0.0468356 0.105194 -0.0468356 -0.105194
0.349409 0.910241 0.041266 0.107501 -0.041266 -0.107501
0.301292 0.92728 0.0355832 0.109514 -0.0355832 -0.109514
0.252349 0.941778 0.0298029 0.111226 -0.0298029 -0.111226
0.202714 0.953694 0.023941 0.112633 -0.023941 -0.112633
0.152524 0.962996 0.0180134 0.113732 -0.0180134 -0.113732
0.101915 0.969659 0.0120364 0.114519 -0.0120364 -0.114519
0.0510275 0.973664 0.00602647 0.114992 -0.00602647 -0.114992
-2.05103e-10 -1 -2.30289e-11 -0.11228 2.30289e-11 0.11228
0.052336 -0.99863 0.00587626 -0.112126 -0.00587626 0.112126
0.104528 -0.994522 0.0117364 -0.111664 -0.0117364 0.111664
0.156434 -0.987688 0.0175644 -0.110897 -0.0175644 0.110897
0.207912 -0.978148 0.0233442 -0.109826 -0.0233442 0.109826
0.258819 -0.965926 0.0290601 -0.108454 -0.0290601 0.108454
0.309017 -0.951057 0.0346963 -0.106784 -0.0346963 0.106784
0.358368 -0.93358 0.0402374 -0.104822 -0.0402374 0.104822
0.406737 -0.913545 0.0456682 -0.102572 -0.0456682 0.102572
0.453991 -0.891007 0.0509738 -0.100042 -0.0509738 0.100042
0.5 -0.866025 0.0561398 -0.0972369 -0.0561398 0.0972369
0.544639 -0.838671 0.0611518 -0.0941655 -0.0611518 0.0941655
0.587785 -0.809017 0.0659962 -0.090836 -0.0659962 0.090836
0.62932 -0.777146 0.0706598 -0.0872576 -0.0706598 0.0872576
0.669131 -0.743145 0.0751297 -0.0834399 -0.0751297 0.0834399
0.707107 -0.707107 0.0793936 -0.0793936 -0.0793936 0.0793936
0.743145 -0.669131 0.0834399 -0.0751297 -0.0834399 0.0751297
0.777146 -0.62932 0.0872576 -0.0706598 -0.0872576 0.0706598
0.809017 -0.587785 0.090836 -0.0659962 -0.090836 0.0659962
0.838671 -0.544639 0.0941655 -0.0611518 -0.0941655 0.0611518
0.866025 -0.5 0.0972369 -0.0561398 -0.0972369 0.0561398
0.891007 -0.45399 0.100042 -0.0509738 -0.100042 0.0509738
0.913545 -0.406737 0.102572 -0.0456682 -0.102572 0.0456682
0.93358 -0.358368 0.104822 -0.0402374 -0.104822 0.0402374
0.951057 -0.309017 0.106784 -0.0346963 -0.106784 0.0346963
0.965926 -0.258819 0.108454 -0.0290601 -0.108454 0.0290601
0.978148 -0.207912 0.109826 -0.0233442 -0.109826 0.0233442
0.987688 -0.156434 0.110897 -0.0175644 -0.110897 0.0175644
0.994522 -0.104528 0.111664 -0.0117364 -0.111664 0.0117364
0.99863 -0.052336 0.112126 -0.00587626 -0.112126 0.00587626
1 4.96000e-09 0.11228 5.56906e-10 -0.11228 -5.56906e-10
0.99863 0.052336 0.112126 0.00587626 -0.112126 -0.00587626
0.994522 0.104528 0.111664 0.0117364 -0.111664 -0.0117364
0.987688 0.156434 0.110897 0.0175644 -0.110897 -0.0175644
0.978148 0.207912 0.109826 0.0233442 -0.109826 -0.0233442
0.965926 0.258819 0.108454 0.0290601 -0.108454 -0.0290601
0.951057 0.309017 0.106784 0.0346963 -0.106784 -0.0346963
0.93358 0.358368 0.104822 0.0402374 -0.104822 -0.0402374
0.913545 0.406737 0.102572 0.0456682 -0.102572 -0.0456682
0.891007 0.453991 0.100042 0.0509738 -0.100042 -0.0509738
0.866025 0.5 0.0972369 0.0561398 -0.0972369 -0.0561398
0.838671 0.544639 0.0941655 0.0611518 -0.0941655 -0.0611518
0.809017 0.587785 0.090836 0.0659962 -0.090836 -0.0659962
0.777146 0.62932 0.0872576 0.0706598 -0.0872576 -0.0706598
0.743145 0.669131 0.0834399 0.0751297 -0.0834399 -0.0751297
0.707107 0.707107 0.0793936 0.0793936 -0.0793936 -0.0793936
0.669131 0.743145 0.0751297 0.0834399 -0.0751297 -0.0834399
0.62932 0.777146 0.0706598 0.0872576 -0.0706598 -0.0872576
0.587785 0.809017 0.0659962 0.090836 -0.0659962 -0.090836
0.544639 0.838671 0.0611518 0.0941655 -0.0611518 -0.0941655
0.5 0.866025 0.0561398 0.0972369 -0.0561398 -0.0972369
0.45399 0.891007 0.0509738 0.100042 -0.0509738 -0.100042
0.406737 0.913545 0.0456682 0.102572 -0.0456682 -0.102572
0.358368 0.93358 0.0402374 0.104822 -0.0402374 -0.104822
0.309017 0.951057 0.0346963 0.106784 -0.0346963 -0.106784
0.258819 0.965926 0.0290601 0.108454 -0.0290601 -0.108454
0.207912 0.978148 0.0233442 0.109826 -0.0233442 -0.109826
0.156434 0.987688 0.0175644 0.110897 -0.0175644 -0.110897
0.104528 0.994522 0.0117364 0.111664 -0.0117364 -0.111664
0.0523359 0.99863 0.00587625 0.112126 -0.00587625 -0.112126
